1955年7月31日，中共中央在北京举行省、市、自治区党委书记会议。毛泽东在会上报告强调国家农业化对商品粮和工业原料年年增长的需求，同工业主要农作物一般产量很低之间存在着尖锐矛盾，要解决这个矛盾，必须要解决（    ）问题。,['农业合作化']
1964年至1967年，我国成功地研制第一颗（ ）和氢弹。【出题：武汉大学】,['原子弹']
梳理创新发展理念，就必须把创新摆在国家发展全局的核心位置，不断推进（  ）、（  ）、（  ）、（  ）等各方面创新。,"['理论创新', '文化创新', '制度创新', '科技创新']"
从1949年10月中华人民共和国成立到1956年基本完成社会主义改造，我国相继实现了（    ）的两个历史性转变。【出题：武汉大学】,"['从半殖民地半封建社会到民族独立、人民当家作主的新社会', '从新民主主义到社会主义']"
1949年9月21日，中国人民政治协商会议第一届全体会议通过了（    ）。【出题：武汉大学】,['《中国人民政治协商会议共同纲领》']
“虚心使人进步，骄傲使人落后，我们应当永远记住这个真理。”这是毛泽东在（    ）讲的，表达了中国共产党人的坚定信念和雄心壮志。【出题：武汉大学】,['《中国共产党第八次全国代表大会开幕词》']
（  ）是我国的领导阶级，是我国先进生产力和生产关系的代表，是我们党最坚实最可靠的阶级基础，是全面建成小康社会，坚持和发展中国特色社会主义的主力军。,['工人阶级']
鉴于农业落后对工业建设有很强的制约作用，1953年2月，党中央下发文件指出发展农业合作化是增加农业生产的主要方法。其中农业互助合作发展的原则是（    ）。,['自愿互利']
标志着“西方侵略者几百年来，只要在东方一个海岸上架起几尊大炮就可霸占一个国家的时代是一去不复返了”的历史事件是（    ）。,['抗美援朝战争的胜利']
解决由新民主主义革命向社会主义革命转变的重大问题的会议是（    ）。【出题：武汉大学】,['党的七届二中全会']
在二战后世界形成两大阵营对峙的国际环境下，我国的对外政策只能是（    ）【出题：武汉大学】,['倒向社会主义一边']
1953年，中共中央明确提出了党在过渡时期的总路线，这条总路线可以概括为（    ）。,['一化三改']
"1963年,周恩来总理将对台政策归纳为“一纲四目”，该政策（    ）。【出题：武汉大学】",['体现了民族为重的胸怀和从现实出发的精神']
新民主主义社会在经济上实行国营经济领导下的合作社经济、个体经济、私人资本主义经济和国家资本主义经济五种经济成分并存的经济制度，在五种经济成分中， 属于过渡形式的经济成分是（    ）。,"['国家资本主义经济 ', '合作社经济']"
从社会主义改造必须同社会主义工业化的步骤相适应的要求来看，20世纪50年代中期农业合作化的完成，使农村土地由农民个体所有转变为合作社集体所有，解决了土地公有的问题，有利于（    ）。【出题：武汉大学】,"['对土地利用的合理规划', '改善农业生产条件', '进行农田水利基本建设']"
习近平强军思想，明确党在新时代的强军目标是建设一支（  ）、（  ）、（  ）的人民军队。,"['能打胜仗', '听党指挥', '作风优良']"
1949年10月1日下午2时，新选出的中央人民政府委员会在中南海勤政殿举行第一次会议，宣布就职。会议任命的中华人民共和国第一任外交部长是（    ）。【出题：武汉大学】,['周恩来']
1954年2月11日，我国参照苏联经验，制定了“准备劳动与卫国”体育制度，简称“（    ）”，规定了不同年龄人的锻炼标准，推动了群众性体育锻炼向科学化、标准化、制度化的方向迈进，在为群众体育锻炼水平设立一个有形衡量尺度的同时，也有力促进了群众体育锻炼活动和体育运动的普及。【出题：武汉大学】,['劳卫制']
为发展同新兴民族独立国家尤其是邻近的民族独立国家的关系，1953年12月，我国政府在同印度就两国间存在的问题特别是印度与中国西藏地方关系问题的谈判中，首次提出和平共处五项原则。其表述为：互相尊重主权和领土完整、互不侵犯、互不干涉内政、平等互利、（    ）。,['和平共处']
1954年9月，第一届全国人民代表大会第一次会议指出，由于第一个五年计划开始执行，整个国家生活中居于首要地位的工作是（    ）。,['经济工作']
社会主义基本制度在中国得到全面确立的标志是（    ）。,['国民经济第一个五年计划的实施']
新时代“两步走”战略，把基本实现现代化的时间提前了（  ），提出了全面建成社会主义现代化强国这一更高目标，丰富了“两个一百年”奋斗目标的内涵。,['十五年']
1950年镇压反革命，毛泽东提出了（    ）的镇反工作方针。【出题：武汉大学】,['稳、准、狠']
中华人民共和国海关总署成立于（    ）年。【出题：武汉大学】,['1949']
党在过渡时期总路线中工业化是主体，两翼是（    ）。,['对农业、手工业和资本主义工商业的改造']
中国共有5个省级民族自治区，其中以下三个省级民族自治区的成立时间按先后顺序是（    ）【出题：武汉大学】,['广西壮族自治区、宁夏回族自治区、西藏自治区']
习近平在2015年关于“以新的发展理念引领发展”的讲话中指出，（  ）发展注重的是解决发展内外联动问题。,['开放']
党的八大的主要内容是（    ）。【出题：武汉大学】,"['在政治建设上，提出要扩大社会主义民主、健全社会主义法制', '在执政党建设上，强调健全党内民主集中制，坚持集体领导制度，反对个人崇拜', '在经济建设上，提出了既反保守又反冒进即在综合平衡中稳步前进的方针', '正确分析了社会主义改造完成后中国社会的主要矛盾和主要任务']"
1952年1月4日，中共中央下达限期发动“三反”斗争的指示，要求抓住典型重大案件的处理。这是针对当时全国各地暴露出党政机关内部存在着的（    ）。,"['官僚主义问题', '浪费现象', '贪污现象']"
党的八大着重提出了执政党的建设问题。大会《关于修改党的章程的报告》突出地提出反对党内（     ），批评那种脱离实际、脱离群众的思想作风。,"['宗派主义', '官僚主义', '主观主义']"
1961年，邓小平主持中央书记处会议，讨论通过了教育部、中宣部起草的“高校六十条”，即（    ）。【出题：武汉大学】,['《教育部直属高等学校暂行工作条例（草案）》']
"邓小平明确指出：“（  ）是中国的第二次革命。”中国共产党领导的第一次革命，把一个半殖民地半封建的旧中国变成了一个社会主义新中国；中国共产党领导的第二次革命，将把一个经济文化比较落后的社会主义中国变成一个现代化的社会主义国家。

",['改革\r\n']
人与（  ）的关系是人类社会最基本的关系。,['自然']
从1956年到1966年，是党领导我国社会主义建设在探索中曲折发展的十年，石油工业的发展尤其突出，到（    ）已经实现原油的全部自给。,['1965年']
1953年10月，新中国第一部彩色影片（    ）由上海电影制片厂拍摄完成。【出题：武汉大学】,['《梁山伯与祝英台》']
“一五”计划建设时期，涌现了一大批劳动模范和先进单位，大同煤矿工人马六孩和工友们创造出一套（    ），大大提高了劳动生产率。【出题：武汉大学】,['巷道快速掘进法']
1971年10月25日，（    ）联合国大会通过决议，恢复中华人民共和国的合法地位。【出题：武汉大学】,['第26届']
尼克松访华，中美关系开始正常化，发生在（    ）年。【出题：武汉大学】,['1972']
1963年3月，（    ）在广州参加全国科学工作座谈会和全国话剧、歌剧、儿童剧创作座谈会。针对一些人把知识分子仍然说成资产阶级，专门发表了《论知识分子问题》讲话。【出题：武汉大学】,['周恩来']
1955年夏季以后，农业合作化运动形成猛烈发展的群众性浪潮。手工业资本主义工商业的社会主义改造也大大加快步伐。至1956年底，我国基本上完成了对生产资料私有制的社会主义改造，初步建立起（    ）占绝对优势的社会主义经济制度。,['公有制']
对个体手工业的社会主义改造，是过渡时期总路线提出的三大改造任务之一。其中我国手工业合作化的组织形式包括（    ）。,"['生产合作小组', '供销合作社', '生产合作社']"
下列不属于“五反运动”范围的是（    ）。【出题：武汉大学】,['反贪污']
1955年4月，周恩来率中国代表团出席在印度尼西亚（    ）举行的亚非会议。【出题：武汉大学】,['万隆']
1956年6月，党提出争取用（    ）解放台湾，实现祖国完全统一。【出题：武汉大学】,['和平方式']
（  ）是国家生存发展的基本前提。,['国家安全']
1957年6月29日，毛泽东的《关于正确处理人民内部矛盾的问题》公开发表。毛泽东指出，社会主义存在着敌我矛盾和人民内部矛盾两种不同性质的矛盾。其中，敌我矛盾要用（    ）的方法去解决。,['强制的、专政的']
党的八届九中全会以后，中央领导人相继到农村进行调查研究，调整政策，（    ）就是大兴调查研究之风后结出的第一个硕果。【出题：武汉大学】,['《农村人民公社工作条例（草案）》（即“农业六十条”）']
1957年底，美国国务卿杜勒斯声称继续执行对华政策三原则。其中不包括（    ）。【出题：武汉大学】,['美国不从台湾撤军']
中国共产党在新中国成立后召开的第一次中央全会是（    ）。【出题：武汉大学】,['七届三中全会']
（    ）是毛泽东在社会主义时期的重要的理论著作，在马克思主义发展史上具有开创性意义，是对马克思主义理论宝库的卓越贡献。【出题：武汉大学】,['《关于正确处理人民内部矛盾的问题》']
为准备召开党的八大和迎接大规模的经济建设，（    ），毛泽东、刘少奇等中央领导人进行了大量周密而系统的调查研究。【出题：武汉大学】,['1955年底至1956年春']
新中国第一部电影故事片《桥》，使（    ）第一次以主人公姿态出现在银幕上，揭开了中国电影史崭新的一页。【出题：武汉大学】,['工人阶级']
新中国成立后，党对资本主义工商业的政策，概括为（    ），这一政策促进了对资本主义工商业的改造。,['利用、限制、改造']
1956年到1966年，农田水利建设取得巨大成就，为农业的恢复和发展作出了积极贡献。这一时期建成的（    ）以灌溉为主的大型枢纽骨干工程和水库，不仅在当时发挥了作用，而且在以后相当长时期继续发挥着效益。【出题：武汉大学】,"['淠史杭', '三盛公', '京密引水渠']"
党的七届三中全会指出，要获得财政经济状况的根本好转，需要创造三个条件（    ）。【出题：武汉大学】,"['现有工商业的合理调整', '国家机关所需经费的大量节减', '土地改革的完成']"
在长期的革命斗争中，以毛泽东为主要代表的中国共产党人深刻认识中国基本国情，确定党领导的整个中国革命运动包括（    ）两个阶段。,"['社会主义革命', '新民主主义革命']"
新中国成立后，（    ）年完成了国民经济恢复的任务。【出题：武汉大学】,['1952']
1962年11月，中共中央决定，成立以（    ）为首的15人专门委员会，负责“两弹”研究试验工作的领导和组织全国协作。【出题：武汉大学】,['周恩来']
（  ）是关系党的事业兴衰成败第一位的问题。,['道路']
1961年，党的八届九中全会决定对国民经济实行的方针是（    ）。,['调整、巩固、充实、提高 ']
新中国成立初期，随着全国土地改革的基本完成，国内的主要矛盾是（    ）。,['工人阶级和资产阶级的矛盾']
（  ）是中国特色社会主义的内在要求。,['公平正义']
（    ）西藏自治区正式成立，开始实行民主改革，彻底废除了封建农奴制度，并开始向社会主义过渡。【出题：武汉大学】,['1965年9月9日']
通过“一五”计划建设，建立起一些旧中国没有的工业制造部门，出现了中国历史上许多“第一个”，（    ）沈阳制造的中国第一架喷气式飞机歼-5试飞成功，长春生产的中国第一台“解放”牌载重汽车下线。【出题：武汉大学】,['1956年']
20世纪50年代中期至60年代中期，在美苏两个超级大国主导的世界冷战格局中，我们党和国家在十分复杂的国际环境中开展外交工作，当时发展同（    ）的关系成为中国外交工作的重点。,"['亚洲', '非洲', '拉丁美洲']"
1950年6月6日至9日，党的七届三中全会在京召开，会议主要讨论了毛泽东提交的《为争取国家财政经济状况的根本好转而斗争》的书面报告，报告提出：要获得财政经济情况的根本好转，必须要创造的条件是（    ）。,"['国家机构所需经费的大量节减', '土地改革的完成', '现有工商业的合理调整']"
1953年6月15日，毛泽东在中央政治局扩大会议上首次提出了党在过渡时期总路线的基本内容，可以被简称为（    ）或者（    ）。,"['“一体两翼”', '“一化三改”']"
1956年7月，中国第一批国产汽车——（    ）载重汽车在长春第一汽车制造厂试制成功。【出题：武汉大学】,['“解放”牌']
1950年6月，中国共产党在北京召开七届三中全会。毛泽东向全会作题为《为争取国家财政经济状况的基本好转而斗争》的报告，阐明了在各项工作中必须严格遵守的政策原则：在土地改革工作中，要将过去征收富农多余土地财产的政策改变为（    ）的政策。,['保存富农经济']
新中国成立初期，人民政府为稳定市场，安定人心，严厉打击投机倒把活动，经过（    ），稳定了物价，结束了我国连续十多年物价暴涨的局面。,['“银元之战”和“米棉之战”']
从1949年10月到1952年底，经过全国人民三年多的艰苦奋斗，解放前遭到严重破坏的国民经济得到全面恢复，并且有了初步发展。国民经济的恢复使社会经济结构得到优化，在五种经济成分中，（    ）处于优先增长的地位。,['国营经济']
为发展同新兴民族独立国家尤其是邻近的民族独立国家的关系，1953年12月，我国政府在同印度就两国间存在的问题特别是印度与中国（    ）地方关系问题的谈判中，首次提出和平共处五项原则，得到印度方面的赞同。【出题：武汉大学】,['西藏']
在中南海怀仁堂召开的知识界会议上，中宣部部长陆定一作题为（    ）的报告，代表党中央对“双百”方针进行了详细阐述。【出题：武汉大学】,['《百花齐放、百家争鸣》']
1958年10月6日和26日，《人民日报》刊登由（    ）起草、以（    ）名义发表的《告台湾同胞书》和《再告台湾同胞书》。【出题：武汉大学】,['毛泽东、彭德怀']
（    ）7月31日，赫鲁晓夫访华，经过双方会谈，苏联收回建立“长波电台”和“联合舰队”的要求。【出题：武汉大学】,['1958年']
20世纪50年代中期，社会主义改造基本完成，标志着（    ）。,"['我国完成了从新民主主义向社会主义的过渡', '社会主义制度在我国已经确立', '我国进入了社会主义初级阶段']"
1950年6月30日，在全国政协一届二次会议中毛泽东主席签署命令，正式颁布《中华人民共和国土地改革法》，作为在全国新解放地区实行土地改革的法律依据。其中针对富农的政策转变为（    ）。,['保存富农经济']
（  ）是两岸关系的政治基础。,['一个中国原则']
在党的八大上，（    ）代表中央委员会作政治报告，政治报告凝聚了全党的经验和智慧，达到了当时可能达到的最高水平。【出题：武汉大学】,['刘少奇']
1955年亚非会议期间，周恩来发表声明：中国政府愿意同美国政府坐下来谈判，讨论和缓远东紧张局势特别是和缓（    ）地区的紧张局势问题。这个声明促使中美两国于1955年8月开始大使级会谈，为以后中美关系的改善打下了初步基础。【出题：武汉大学】,['台湾']
陈云在党的八大上对社会主义经济情况提出“三个主体、三个补充”，下面哪项论述不属于这一思想（    ）。,['重工业是主体，轻工业为补充']
1953年我国开始执行发展国民经济的第一个五年计划，确定了（    ）的指导方针。,['优先发展重工业']
社会主义现代化国家（  ）战略安排，完整勾画了我国社会主义现代化建设的时间表、路线图，确立了党和国家事业长远发展的宏伟目标。,['两步走']
文艺要反映人民的心声，就要坚持（  ）、（  ）这个根本方面。,"['为社会主义服务', '为人民服务']"
在1956年1月14日至20日中央召开的关于知识分子问题的会议上，周恩来充分肯定了知识分子在社会主义建设中的地位和作用，宣布他们（    ）。【出题：武汉大学】,['绝大部分已是工人阶级的一部分']
新中国成立后，第一个与我国建交的国家是（    ）。,['苏联']
提出处理好中国共产党与民主党派的关系，必须坚持“长期共存、互相监督”，这一方针是在 （    ） 中提出的。【出题：武汉大学】,['《论十大关系》']
中国共产党第八次全国代表大会正确地分析国内外形势和国内主要矛盾的变化，明确指出国内的主要矛盾（    ）。,['是人民对于经济文化迅速发展的需要同当前经济文化不能满足人民需要的状况之间的矛盾']
新中国成立之初奉行独立自主的和平外交方针，主要背景是（    ）。,['为了废除旧中国屈辱的外交']
20世纪70年代，毛泽东提出“三个世界”划分的理论，主要目的是（    ）。,['团结第二、第三世界国家，反对霸权主义']
在对民族资本主义改造的第一个阶段，国家对私营商业采取了（    ）。,['经销代销']
1971年10月25日，美国驻联合国代表被迫承认：“这是联合国历史上的转折点，反西方国家在美国威信动摇时第一次击败了美国。”这段话所指的历史事件是（    ）。【出题：武汉大学】,['中国恢复在联合国的合法席位']
（    ）2月13日至25日，中财委在北京召开新中国成立之后的第一次全国财经会议，决定节约支出，整顿收入，统一管理全国财政经济工作。,['1950年']
（  ）是实现社会主义现代化、创造人民美好生活的必由之路。,['中国特色社会主义道路']
中国梦凝结着无数仁人志士的不懈努力，承载着全体中华儿女的共同向往，昭示着（  ）、（  ）、（  ）的美好前景。,"['人民幸福', '国家富强', '民族振兴']"
1948年9月12日至1949年1月31日，人民解放军先后发动了辽沈、淮海、平津三大战役，共歼灭国民党军（    ）万余人，使国民党赖以维持其反动统治的主要军事力量基本上被摧毁。【出题：武汉大学】,['154']
“老实人，敢讲真话的人，归根到底，于人民事业有利，于自己也不吃亏。爱讲假话的人，一害人民，二害自己，总是吃亏。”这是毛泽东在1959年4月的（    ）中强调的。【出题：武汉大学】,['《党内通信》']
习近平在2016年“深入理解新发展理念”的讲话中提到，共享理念的实质就是坚持（  ）的发展思想。,['以人民为中心']
1956年社会主义改造基本完成。随着中国建立了社会主义基本政治制度，社会主义基本经济制度也建立起来。中国社会主义基本制度的建立，标志着我国（    ）。,['进入了全面建设社会主义的历史阶段']
1953年１月１日，我国开始执行发展国民经济的（    ）五年计划。【出题：武汉大学】,['第一个']
根据七届二中全会的决议，党在城市工作中，必须坚持全心全意依靠工人阶级的方针，并把（    ）放在第一位。【出题：武汉大学】,['恢复和发展国营工业的生产']
毛泽东在社会主义发展历程中，第一次深入研究社会主义社会的矛盾问题，形成的系统的关于社会主义社会矛盾的学说体现在（    ）中。,['《关于正确处理人民内部矛盾的问题》']
20世纪50年代中期，党为发展科学技术和发挥知识分子作用作出的两大部署，一是中央召开关于知识分子问题的会议，二是集全国之力，编制出赶超世界先进科技水平的（    ）。【出题：武汉大学】,['《一九五六—一九六七科学技术发展远景规划纲要》']
1950年6月，中国共产党在北京召开七届三中全会。毛泽东向全会作题为《为争取国家财政经济状况的基本好转而斗争》的报告，向全党提出当前阶段的中心任务。会议指出，要获得财政经济状况的根本好转，需用三年左右的时间创造三个条件，即（   ）。,"['土地改革的完成', '现有工商业的合理调整', '国家机构所需经费的大量节减']"
我国最高权力机关是（    ）。【出题：武汉大学】,['全国人民代表大会']
“一五”计划建设时期，涌现了一大批劳动模范和先进单位，其中发明和改进“万能工具胎”，一年完成三年劳动定额的鞍钢技术革新能手是（    ）。【出题：武汉大学】,['王崇伦']
（  ）是我们党的根本组织制度和领导制度，是马克思主义政党区别于其他政党的重要标志。,['民主集中制']
如期全面建成小康社会，更重要、更难做到的是“（  ）”。,['全面']
毛泽东在《关于正确处理人民内部矛盾的问题》一文中指出，社会主义社会的基本矛盾是（    ）。【出题：武汉大学】,['生产力和生产关系，经济基础和上层建筑之间的矛盾']
党的八大提出的经济建设方针是（    ）。【出题：武汉大学】,['既反保守又反冒进即在综合平衡中稳步前进']
（    ）是我国大规模现代经济建设的开端。它的完成，对中国工业化起步具有决定性作用，为社会主义建设积累了宝贵经验。【出题：武汉大学】,['第一个五年计划']
我们要坚持（  ）的战略思想，坚持以经济建设为中心，全面推进社会主义经济建设、政治建设、文化建设、社会建设、生态文明建设，深化改革开放，推动科学发展，不断夯实实现中国梦的物质文化基础。,['发展是硬道理']
1953年10月16日，中共中央政治局会议通过《关于粮食的计划收购与计划供应的决议》指出，粮食统购统销政策包括（    ）。,"['计划收购', '由国家严格控制粮食市场', '中央对粮食实行统一管理', '计划供应']"
社会主义制度在中国确立的主要标志是（    ）。【出题：武汉大学】,['社会主义改造的基本完成']
习近平在2015年关于“以新的发展理念引领发展”的讲话中指出，（  ）发展注重的是解决发展动力问题。,['创新']
（  ）是马克思主义哲学的重要组成部分，是中国共产党人的世界观和方法论。,['辩证唯物主义']
1954年1月，中共中央就加强和改进各级党委对文艺工作的领导作出批示，指出文化工作的首要任务是积极地发展适合群众需要的新的文学艺术和电影的创作，同时对民间原有各种艺术和文化娱乐形式应广泛地加以发掘、利用、改革和发展。在此，毛泽东为戏曲发展提出了（    ）的方针。,['“百花齐放，推陈出新”']
为发展同新兴民族独立国家尤其是邻近的民族独立国家的关系，（    ）12月，我国政府在同印度就两国间存在的问题特别是印度与中国西藏地方关系问题的谈判中，首次提出和平共处五项原则，得到印度方面的赞同。【出题：武汉大学】,['1953年']
1953年，吴传玉在罗马尼亚（    ）举行的第一届国际青年友谊运动会游泳比赛中，以优异成绩夺得男子100米仰泳冠军，这是中国在国际比赛中夺得的第一枚金质奖章。【出题：武汉大学】,['布加勒斯特']
我国全面完成国民经济发展的第一个五年计划是在（    ）年。,['1957']
1950年10月初，中共中央作出“抗美援朝、保家卫国”的决策。10月18日，中国人民革命军事委员会主席毛泽东发布命令，任命（    ）为中国人民志愿军司令员兼政治委员，指挥中国人民志愿军赴朝抗美援朝。,['彭德怀']
实现全面建成小康社会、建成富强民主文明和谐的社会主义现代化国家的奋斗目标，实现中华民族伟大复兴的中国梦，就是要实现（  ）、（  ）、（  ），既深深体现了今天中国人的理想，也深深反映了先人们不懈追求进步的光荣传统。,"['国家富强', '民族振兴', '人民幸福']"
中华人民共和国成立后，第一个承认新中国的国家是（    ）。【出题：武汉大学】,['苏联']
1954年，第一届全国人民代表大会召开，会议的首要任务是（    ）。,['制定第一部社会主义宪法']
经中方一再争取，1955年8月开始的中美两国大使级会谈在双方平民回国问题上达成协议，多年来受美方限制不能回国的著名航天火箭专家（    ）等得以返回祖国。【出题：武汉大学】,['钱学森']
2020年《政府工作报告》指出，守住（    ）底线，就能稳住经济基本盘；以保促稳、稳中求进，就能为全面建成小康社会夯实基础。,['“六保”']
最早开始在全省范围对包产到户加以支持和引导指的是（    ），该省到1961年底，全省实行“责任田”的生产队占总数的91%。,['安徽省']
20世纪50年代中期到60年代中期，国家主席刘少奇、国务院总理周恩来、外交部部长陈毅多次出访亚非国家。其中以周恩来（    ）底前后出访亚非欧（    ）国最有影响。【出题：武汉大学】,['1963年、14']
新中国第一次以世界五大国之一的地位参加的国际会议是（    ）。,['日内瓦国际会议']
1956年，党的八大正确分析国内形势和国内主要矛盾的变化，指出我国国内的主要矛盾已经是（    ）。,"['人民对于建立先进的工业国的要求同落后的农业国的现实之间的矛盾', '人民对于经济文化迅速发展的需要同当前经济文化不能满足人民需要的状况之间的矛盾']"
海南全岛建设自由贸易试验区，要以制度创新为核心，赋予更大改革自主权，支持海南大胆试、大胆闯、自主改，加快形成（    ）的营商环境和公平开放统一高效的市场环境。,"['法治化', '便利化', '国际化']"
从1953年至1956年，我国举办了6000多次县以上体育运动会，其中全国性竞赛57次，规模最大的是1955年举行的全国第一届（    ）。【出题：武汉大学】,['工人体育运动大会']
新中国第一部电影故事片，使工人阶级第一次以主人公姿态出现在银幕上，揭开了中国电影史崭新的一页【出题：武汉大学】,['《桥》']
我国第一台每秒钟运算百万次的集成电路电子计算机试制成功的时间是（    ）。【出题：武汉大学】,['1973年']
党的八大正确分析了社会主义改造完成后中国社会的主要矛盾和主要任务。关于中国社会的主要矛盾，党的八大认为（    ）。【出题：武汉大学】,['是人民对于经济文化迅速发展的需要同当前经济文化不能满足人民需要的状况之间的矛盾']
“除了大庆，没有哪一个企业的诞生和发展，能与中华民族的精神与命运联系得如此紧密”，原石油工业部部长余秋里曾这样由衷地赞叹。以王进喜为代表的石油工人、科技人员和干部，吃大苦、耐大劳，创造了辉煌业绩，并形成了以自力更生、艰苦奋斗为核心，以“三老四严”“四个一样”为标志的（    ）。【出题：武汉大学】,['大庆精神']
在中国逐步实现工业化，存在着有利条件和不利条件。其中对于有利条件表述正确的有（    ）。,"['苏联的全面经济技术支持', '社会经济情况比较稳定，通货膨胀率较低', '新中国建立了一个集中统一、比较高效的中央政府']"
1950年10月至1951年6月，中国人民志愿军与朝鲜人民军紧密配合，历时七个多月，连续进行了五次大的战役，共歼敌23万人，将以美国为首的“联合国军”从鸭绿江边打回（    ），并将战线稳定在该地区附近。,['三八线']
党的十九大后，党中央把打好精准脱贫攻坚战作为全面建成小康社会的（  ）大攻坚战之一。,['三']
党的十八大强调，（  ）是党领导人民治理国家的基本方略。,['依法治国']
（  ）和（  ）是市场经济内在关系的两个基本方面，是对立统一的辩证关系，二者相互依存、互为条件。,"['需求', '供给']"
1957年2月，毛泽东在最高国务会议上提出的社会主义社会基本矛盾是（    ）。,"['生产力和生产关系之间的矛盾', '经济基础和上层建筑之间的矛盾']"
中国人民政治协商会议第一次全体会议决定，以《义勇军进行曲》为（    ）。【出题：武汉大学】,['代国歌']
过渡时期总路线好比展翅高飞的大鸟，（    ）是它的主体，对个体农业、手工业的社会主义改造，对资本主义工商业的社会主义改造分别是两翼。,['社会主义工业化']
新中国建立之初，对官僚资本进行没收后在全国经济成分中占比最高的是（    ）。,['国营经济']
（  ）是我们党和国家的根本组织制度和领导制度。,['民主集中制']
（  ）是国家的根本法，是治国安邦的总章程，具有最高的法律地位、法律权威、法律效力，具有根本性、全局性、稳定性、长期性。,['宪法']
1987年12月16日，中共中央政治局在北京召开会议。会议决定：党中央机构改革方案由（  ）组织实施。,['中央书记处']
（    ）是毛泽东关于社会主义建设的代表作。【出题：武汉大学】,['《论十大关系》']
为了克服国民经济的严重困难，毛泽东号召全党恢复实事求是、调查研究的作风，大兴调查研究之风，一切从实际出发，要求（    ）成为实事求是年、调查研究年。【出题：武汉大学】,['1961年']
以下科技成就是在1966—1976年期间取得的是（    ）【出题：武汉大学】,"['首次培育成功强优势的籼型杂交水稻', '成功爆炸第一颗氢弹', '成功发射第一颗人造地球卫星']"
推动建设（  ），是构建人类命运共同体的基本路径，就是要秉承相互尊重、公平正义、合作共赢原则，走出一条对话而不对抗、结伴而不结盟的国与国交往新路。,['新型国际关系']
1964年12月21日，第三届全国人民代表大会第一次全体会议在北京召开。会议提出了“四个现代化”的任务，即全面实现农业、工业、（    ）和科学技术的现代化。,['国防']
1954年4月，在苏联的推动下，由美、苏、英、法、中及有关国家外长参加的讨论（    ）和印度支那问题的会议在瑞士日内瓦召开。,['朝鲜问题']
1956年1月10日，北京市率先宣布私营工商业全部实现全行业（    ）。【出题：武汉大学】,['公私合营']
在党的八大上所作的发言中，陈云提出了（    ）的思想，为大会决议所采纳。这是在理论上探索我国经济体制改革的重要尝试。【出题：武汉大学】,['“三个主体，三个补充”']
（  ）是民生之源，是改善民生，实现发展成果由人民共享最重要最直接的方式。,['收入分配']
《中华人民共和国宪法》作为中华人民共和国的第一部宪法，确立了我国社会主义的根本政治制度，其中明确规定：“中华人民共和国的一切权力属于人民。人民行使权力的机关是（    ）和（    ）。”,"['地方各级人民代表大会', '全国人民代表大会']"
1956年底，我国基本上完成了对生产资料私有制的社会主义改造，初步建立起公有制占绝对优势的社会主义（    ）。【出题：武汉大学】,['经济制度']
1972年2月28日，中美双方在上海发表（  ）。它体现着求同存异的精神，标志着曾经长期尖锐对立的中美两国从此走上实现关系正常化的道路，为以后中美关系发展留下了有益的历史启示。,['联合公报']
新中国成立后，对原来官僚资本统治时期遗留下来的各种不合理的制度进行了一系列的改革，改革的中心环节是建立（    ），实行工厂民主管理。,['工厂管理委员会']
1978年5月7日，国务院批准国家计委起草的通知，实行奖励和计件工资制。这一制度打破了（    ）。【出题：武汉大学】,['平均主义']
1956年4月，毛泽东明确提出，要把马克思主义的基本原理同中国实际进行第二次结合是在（    ）上。【出题：武汉大学】,['中央书记处会议']
新时代坚持和发展中国特色社会主义的基本方略，可以概括为“十四个坚持”，其中摆在首位的是：（  ）,['坚持以人民为中心']
1973年《人民日报》、《红旗》杂志、《解放军报》联合发表《新年献词》，在社论“胜利了，不要忘乎所以”中，传达了毛泽东提出的（    ）这一方针性的口号。【出题：武汉大学】,"['广积粮', '不称霸', '深挖洞']"
我国基本完成土地改革的时间是（    ）。【出题：武汉大学】,['1952年底']
党在过渡时期总路线的主要内容被概括为“一化三改”，也曾被比喻为鸟的“主体”和“两翼”。“主体”是指（    ）。,['社会主义工业化']
土地改革在全国基本完成的时间是（    ）年。,['1952']
为发展同新兴民族独立国家尤其是邻近的民族独立国家的关系，1953年12月，我国政府在同（    ）就两国间存在的问题特别是与中国西藏地方关系问题的谈判中，首次提出和平共处五项原则，得到对方的赞同。【出题：武汉大学】,['印度']
1956年9月召开的（    ），是党取得全国执政地位后召开的第一次全国代表大会。,['中国共产党第八次全国代表大会']
坚持（  ）是实现中华民族伟大复兴的根本保证。,['党对一切工作的领导']
2018年11月，习近平总书记在上海考察时指出，经济强国必定是（  ）、（  ）。洋山港建成和运营，为上海加快国际航运中心和自由贸易试验区建设、扩大对外开放创造了更好条件。,"['航运强国', '海洋强国']"
1950年2月，中苏签订（    ）及有关协定，使中苏两国友谊用法律形式固定下来。【出题：武汉大学】,['《中苏友好同盟互助条约》']
我国对个体手工业进行社会主义改造的主要方式是（    ）。,['合作化']
（  ）是坚持和发展中国特色社会主义的本质要求和重要保障，事关我们党执政兴国，事关人民幸福安康，事关党和国家事业发展。,['全面依法治国']
推动高质量发展是适应我国（  ）变化的必然要求。,['社会主要矛盾']
1978年3月18日，邓小平在全国科学大会上阐述科学技术的重要作用，提出的著名论断是（    ）。【出题：武汉大学】,['科学技术是第一生产力']
